20 40
 517.0 1411.0 2562.0 2549.0 1919.0 1229.0 4072.0 2996.0 2764.0  680.0 3027.0 2319.0 2874.0 2827.0  720.0 4066.0 1534.0 5317.0 1296.0 2571.0 
  42.0   22.0   93.0    4.0    6.0   83.0    2.0   90.0   93.0   83.0   35.0   56.0   60.0   25.0   61.0   82.0   61.0   14.0   39.0   98.0   35.0   56.0   14.0   83.0    5.0   47.0    7.0   51.0   66.0   71.0   15.0   54.0   86.0   92.0   97.0   66.0   94.0   48.0   74.0   84.0 
   4.0    6.0   87.0   89.0    8.0    6.0   70.0   23.0   20.0   70.0   89.0   54.0   26.0   64.0   30.0   77.0   67.0   48.0   93.0   97.0   57.0   96.0   10.0   39.0    0.0   17.0   63.0   75.0   10.0   72.0    3.0   34.0   31.0   92.0   71.0   28.0   54.0    0.0   14.0   70.0 
  63.0   78.0   56.0   54.0   25.0   46.0   83.0   10.0   10.0   30.0   57.0   53.0   58.0   39.0   67.0   29.0   14.0   37.0   77.0   57.0   75.0   86.0   76.0   76.0   29.0   90.0   14.0   90.0    4.0   37.0   53.0    9.0    4.0   45.0    6.0   96.0   62.0    6.0   84.0    6.0 
   5.0   85.0   19.0   13.0   44.0   23.0   43.0   70.0   25.0   79.0   34.0   86.0   83.0   17.0   31.0   10.0    5.0   88.0   63.0   63.0    5.0   99.0   21.0    3.0   91.0   77.0   22.0   97.0   32.0   46.0   79.0   88.0   30.0   85.0   74.0   63.0   85.0    8.0   20.0   25.0 
  26.0   43.0   64.0   75.0   82.0   12.0   47.0    1.0   55.0   98.0   57.0    1.0   55.0   62.0   72.0   59.0   81.0   39.0    8.0   31.0    9.0   28.0    4.0   35.0   92.0   89.0   22.0   45.0   47.0   35.0   36.0   87.0   56.0   25.0   30.0   28.0   53.0   62.0   89.0   76.0 
  12.0   87.0   50.0   51.0   40.0   45.0   90.0   13.0   16.0   52.0   15.0   15.0   33.0   98.0   29.0   28.0   33.0   42.0   95.0   56.0   31.0   33.0   59.0   45.0   31.0   25.0   63.0   12.0   46.0   98.0   69.0   56.0   16.0   77.0   76.0   82.0   28.0   50.0   36.0   16.0 
  59.0   63.0   64.0   68.0   93.0    9.0   26.0   33.0   81.0   68.0   59.0   55.0    4.0   94.0   91.0   12.0   26.0   49.0   61.0   62.0   42.0   48.0   57.0   87.0   20.0    2.0   61.0   39.0   44.0   64.0   96.0   82.0   59.0   69.0   64.0   33.0   15.0   80.0   97.0   11.0 
  80.0   44.0    6.0   34.0   81.0   64.0   49.0   86.0    4.0   55.0   96.0   18.0   71.0   56.0   59.0   69.0    1.0    1.0   26.0   12.0   69.0   91.0   31.0   16.0   84.0   59.0   22.0   23.0   50.0   43.0   27.0    9.0   40.0   52.0   30.0   58.0   62.0   37.0   32.0   28.0 
  21.0   62.0    2.0   15.0   29.0   12.0   26.0   69.0   62.0   49.0    1.0   72.0   19.0   96.0   91.0   57.0   51.0   93.0   11.0   19.0   58.0   88.0   17.0    6.0   79.0   29.0    5.0   17.0   90.0   63.0    3.0   92.0   94.0   23.0   64.0    6.0   15.0   26.0   58.0   68.0 
  43.0   42.0   77.0   94.0   24.0   92.0   30.0   33.0   45.0   75.0   81.0   64.0   68.0   67.0    2.0   84.0   82.0   64.0   51.0   15.0   20.0   97.0   91.0   25.0   76.0   51.0    5.0   48.0   29.0   87.0   19.0    2.0   57.0   58.0   19.0    5.0   58.0   29.0   70.0   98.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

