20 50
 875.0  819.0  591.0 1135.0  848.0  375.0  538.0  232.0  376.0  524.0  871.0  397.0  441.0  252.0  568.0  928.0 1327.0  451.0 1266.0 1234.0 
  60.0   55.0   20.0    5.0   22.0   51.0    9.0   22.0    0.0   90.0   11.0   81.0   72.0   97.0   70.0   31.0   16.0   39.0   59.0   43.0   42.0   57.0   45.0    5.0   32.0   38.0   81.0   35.0   14.0    8.0   21.0   78.0   83.0   80.0    1.0   95.0   96.0   42.0   25.0   81.0   33.0   74.0   31.0   47.0   85.0   35.0   77.0   28.0   82.0   13.0 
  82.0   36.0   20.0   51.0   54.0   67.0   92.0   78.0    9.0   10.0   69.0   88.0   43.0   65.0   80.0   62.0   78.0   45.0   21.0   11.0   46.0   81.0   15.0   15.0   19.0   41.0   94.0   13.0   53.0   75.0   47.0   27.0   34.0   83.0   16.0   96.0   11.0   58.0   28.0   81.0   59.0   85.0   54.0    0.0    4.0   81.0   44.0   52.0   79.0   61.0 
  26.0   22.0   10.0    4.0   33.0   78.0   63.0   30.0   89.0    9.0   77.0   82.0    6.0   46.0   35.0   92.0   84.0   67.0   43.0   68.0   73.0   98.0   55.0   53.0   74.0   60.0   61.0   59.0   61.0   23.0   59.0   28.0   66.0   24.0   92.0   21.0   73.0   51.0   35.0   59.0    4.0   88.0   87.0    9.0    5.0   98.0   58.0   49.0   41.0   41.0 
  41.0   86.0   64.0   78.0   32.0   71.0   59.0   39.0   53.0   13.0    5.0    9.0   29.0   65.0    0.0   60.0   47.0   95.0    9.0    0.0   29.0   24.0   13.0   12.0   54.0   37.0   35.0    7.0   88.0   43.0   34.0   58.0   46.0   63.0   15.0   35.0   26.0   59.0   62.0   36.0   91.0   69.0   19.0   23.0    1.0   43.0   29.0   55.0   78.0   24.0 
  86.0   49.0   80.0   21.0   75.0   96.0   88.0   13.0   84.0    8.0   35.0   59.0   55.0   81.0    3.0   45.0   66.0   18.0   14.0   11.0   88.0   80.0   80.0   37.0    9.0   43.0   93.0    2.0    8.0   44.0   49.0   13.0   10.0   58.0   48.0   93.0   70.0   82.0   81.0   44.0   93.0    5.0   46.0   36.0   18.0   91.0   35.0   33.0   70.0   59.0 
  99.0
 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   4   3   2   5   3   2   2   2   2   2   4   2   2   2   2   4   5   2   6   5

