20 50
2551.0 6785.0 3802.0 2031.0 5283.0 4008.0 1697.0 1844.0  936.0 3692.0 2636.0 1986.0 4476.0 1923.0 3126.0 2626.0  555.0 1660.0 3161.0  443.0 
  26.0    2.0   15.0   94.0   54.0    7.0   25.0   82.0   27.0   89.0   82.0   73.0   48.0   71.0   19.0   46.0   15.0   91.0   76.0   51.0   40.0   17.0   19.0   31.0   70.0   70.0   55.0   38.0    1.0   38.0   51.0   52.0    4.0    0.0   58.0    3.0   38.0   38.0   24.0   84.0   70.0   64.0   15.0   77.0   94.0   31.0   34.0   64.0   52.0   58.0 
   7.0   20.0   63.0   65.0   65.0   23.0   93.0   73.0    6.0   12.0   72.0   75.0   25.0   63.0   30.0    5.0   75.0   27.0   75.0   46.0    4.0   80.0   34.0   75.0    4.0   60.0   98.0    6.0   51.0   17.0   65.0   33.0   51.0   51.0   84.0   73.0   82.0   60.0   99.0   15.0   40.0   81.0   93.0   58.0   80.0   36.0   29.0   55.0   62.0   74.0 
  76.0   85.0   67.0    2.0    5.0   16.0   47.0   14.0   75.0   70.0   28.0   78.0   88.0   25.0   97.0   20.0   32.0   49.0   11.0   91.0   52.0   68.0   68.0   38.0   13.0   38.0   69.0   66.0   74.0   10.0   97.0   15.0   55.0    1.0   77.0   22.0    5.0   64.0   48.0   95.0   71.0   53.0   33.0   78.0   67.0   94.0    6.0   22.0   45.0   54.0 
  77.0   85.0    6.0   81.0   22.0   15.0   31.0   20.0   99.0   33.0   87.0   93.0   57.0    7.0   48.0   84.0   17.0   37.0   56.0   57.0   67.0   51.0   17.0   53.0   53.0   99.0   92.0   77.0   76.0   42.0   95.0   97.0   83.0   51.0   81.0   36.0   64.0   99.0   44.0   64.0   40.0   55.0   11.0   97.0   64.0   77.0   31.0   83.0    9.0    4.0 
  88.0    5.0    8.0   65.0   93.0   23.0   76.0   60.0    0.0   89.0    6.0   25.0   36.0   44.0    7.0   42.0   99.0   88.0   19.0   64.0   73.0    4.0   26.0   31.0   52.0   74.0   83.0   94.0   52.0   95.0   26.0   30.0   36.0    4.0   98.0   64.0   29.0   92.0   61.0   83.0   40.0   23.0   23.0   59.0   74.0   57.0   47.0   66.0   62.0   62.0 
  24.0   81.0   87.0   35.0    1.0   88.0   11.0   32.0   93.0   89.0   86.0   78.0   39.0   99.0   77.0   29.0   90.0   45.0   31.0   64.0   48.0    1.0   18.0   41.0   12.0   38.0   75.0   29.0   22.0   65.0   55.0   63.0    0.0   74.0   62.0   77.0   97.0   82.0    4.0   58.0   35.0   77.0   28.0   80.0   52.0   59.0   72.0   56.0   42.0   86.0 
  34.0   98.0   78.0   89.0   61.0   68.0   17.0   86.0   29.0   97.0   24.0    1.0   14.0   33.0   78.0   89.0   89.0    4.0   87.0   65.0   91.0   79.0   59.0   72.0   91.0   44.0   73.0   54.0   65.0   66.0   42.0   21.0   60.0   65.0   87.0   17.0   62.0   80.0    5.0   94.0   69.0   39.0   35.0   75.0   54.0   28.0   28.0   25.0   39.0   61.0 
   8.0   85.0   56.0   53.0   56.0   97.0   58.0   99.0   14.0   83.0   78.0   34.0   94.0   91.0   35.0   97.0   23.0   25.0   11.0   74.0   36.0   28.0   43.0   92.0   70.0   85.0   16.0   15.0   58.0   10.0   58.0   32.0   21.0   44.0   33.0   57.0   64.0   44.0   36.0   18.0   68.0   83.0   84.0   53.0   87.0   39.0   12.0    5.0   36.0   92.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   3   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

