30 60
 873.0  573.0 1847.0 1471.0  812.0 1087.0  955.0  653.0 1943.0 1025.0 1606.0  805.0 1771.0  790.0 1459.0 1979.0  732.0  633.0  493.0 1712.0  738.0  336.0  552.0  953.0  778.0  869.0 1767.0  892.0  521.0 1466.0 
  72.0   97.0   46.0   66.0   32.0   19.0   16.0   69.0   23.0    4.0   95.0   38.0    8.0    4.0   28.0   54.0   26.0    0.0   21.0   10.0   99.0   56.0   45.0   71.0   78.0   53.0   78.0   40.0   40.0   29.0   99.0   17.0   18.0    2.0   15.0   45.0   86.0   98.0   44.0   55.0   80.0   62.0   29.0    6.0   67.0   70.0    8.0   15.0   55.0   32.0   20.0   79.0   46.0   87.0   56.0    0.0   40.0   98.0   54.0   95.0 
  72.0   79.0   57.0   82.0   78.0   36.0    4.0   95.0   64.0   16.0   89.0   27.0   64.0   79.0   58.0   17.0   29.0   71.0   15.0   55.0   76.0   29.0   31.0   63.0   11.0   97.0   27.0    0.0   15.0   64.0   16.0   83.0    0.0   17.0   28.0   25.0   39.0   21.0   86.0   97.0   58.0    5.0   68.0    1.0   99.0   80.0   24.0   72.0   54.0   66.0   72.0   87.0   65.0   43.0   55.0    6.0   93.0   18.0   73.0   15.0 
  17.0   62.0   75.0    8.0   60.0    8.0   24.0   57.0   51.0   59.0   60.0   89.0   58.0   65.0   10.0   61.0    6.0   57.0   65.0    9.0   72.0   81.0   60.0   77.0   85.0   67.0   38.0   84.0   11.0   49.0    4.0   42.0   34.0   28.0   87.0   11.0   33.0   70.0   81.0    1.0   49.0   64.0   85.0   22.0   49.0    8.0   45.0   65.0   82.0   44.0   74.0   43.0   28.0   44.0   78.0   63.0   46.0   29.0   71.0   49.0 
  46.0   17.0   87.0   48.0   84.0   64.0   51.0   38.0   17.0   69.0   15.0   49.0   28.0    0.0   59.0    5.0   52.0   63.0   78.0   70.0   61.0   77.0   10.0   89.0   78.0   18.0   76.0   84.0    0.0   36.0   47.0   35.0   46.0   32.0   17.0   16.0   25.0   16.0   10.0    5.0   12.0   17.0   95.0   70.0   61.0   82.0   20.0    8.0   18.0   27.0   73.0   68.0   64.0   61.0   54.0   33.0   73.0   89.0   66.0   74.0 
   2.0   23.0   41.0   51.0    1.0   99.0   95.0   94.0   68.0   43.0   94.0   45.0   10.0   39.0   53.0   55.0   23.0   54.0   74.0   82.0    3.0   57.0    4.0   84.0   94.0   44.0   31.0   17.0   85.0   44.0   26.0   11.0   48.0   31.0   31.0   53.0   23.0   21.0   88.0   61.0   46.0   69.0   13.0   43.0   14.0   54.0   13.0   65.0    4.0   59.0   46.0   98.0   30.0   52.0   28.0   67.0   45.0   49.0   81.0   93.0 
  98.0   45.0   56.0   50.0   39.0    9.0    7.0    3.0   88.0    9.0   63.0   27.0   78.0    1.0   42.0   12.0   77.0   52.0   19.0   95.0   79.0   59.0   29.0    2.0   62.0   85.0   38.0   25.0   22.0    6.0   78.0    5.0   65.0   85.0   56.0   35.0   77.0   64.0   31.0   90.0   59.0   69.0   56.0   64.0   32.0   41.0   95.0   40.0    5.0   79.0    3.0   61.0   26.0    7.0   76.0   38.0   80.0   60.0   73.0   61.0 
   7.0   16.0   11.0   47.0   77.0   15.0   17.0    4.0   40.0    5.0   78.0   98.0   12.0   66.0    0.0   90.0   26.0   65.0   95.0   30.0   55.0   83.0   26.0   45.0   39.0   92.0   57.0   57.0   96.0   78.0   86.0   53.0   35.0    6.0   80.0   96.0   56.0   21.0   95.0   80.0   51.0   11.0    3.0   26.0   93.0   92.0   95.0   30.0   19.0   54.0   98.0   43.0   12.0   39.0   63.0    3.0   70.0   73.0   72.0   12.0 
  90.0   37.0   69.0   59.0   27.0   40.0   39.0   92.0   61.0   96.0   37.0   84.0   69.0   89.0   27.0   15.0   44.0   97.0   52.0   49.0   48.0    9.0   77.0   51.0   95.0    3.0   42.0   91.0   32.0   12.0   43.0    1.0   62.0   35.0   29.0    7.0   70.0   38.0   16.0   35.0   68.0    7.0   20.0   76.0   73.0   82.0   10.0   29.0   86.0   53.0   80.0    1.0    0.0   28.0   38.0   90.0   25.0   65.0   17.0   28.0 
  38.0   62.0   70.0   98.0   82.0   31.0   26.0   95.0   58.0   43.0   59.0   89.0    6.0   38.0   55.0   12.0    7.0   80.0   74.0   24.0   41.0   14.0   13.0   85.0   90.0   10.0    1.0   32.0   91.0    5.0   50.0   34.0   24.0   37.0   42.0   53.0   52.0   74.0   59.0   90.0   96.0   37.0   68.0   34.0   65.0   14.0   31.0   97.0   19.0   69.0   79.0   44.0   78.0   47.0   13.0   23.0   85.0   73.0   59.0   77.0 
  37.0   85.0   31.0   40.0   87.0   78.0   79.0   89.0   46.0   49.0   72.0   42.0   59.0   65.0   13.0   16.0   88.0   11.0   55.0   70.0   97.0   72.0   44.0   73.0    2.0   31.0   30.0   87.0   88.0   89.0   43.0   68.0    4.0   98.0   44.0   91.0   12.0   23.0   41.0   86.0   20.0   10.0   73.0    0.0   72.0   84.0   67.0   71.0   16.0   57.0   56.0   28.0   30.0   62.0   75.0    5.0   30.0   99.0   20.0   72.0 
  16.0    1.0   61.0   48.0    3.0    8.0   11.0   96.0   62.0   91.0   61.0   59.0    6.0   10.0   23.0   56.0   93.0   45.0   50.0   72.0   34.0   82.0    9.0   44.0   92.0   39.0   54.0   89.0   77.0   43.0   94.0   71.0   33.0   46.0   50.0   17.0   19.0   89.0   12.0   77.0   87.0    0.0   80.0   22.0   46.0   52.0   10.0   90.0   28.0   47.0   49.0   81.0   46.0   56.0   57.0   81.0   40.0    0.0   38.0   46.0 
  52.0   39.0   73.0   27.0   58.0   96.0   72.0   99.0    0.0   38.0   45.0   94.0   48.0   10.0   41.0   99.0    9.0   71.0   28.0    7.0    0.0    2.0    3.0   88.0   35.0   82.0   11.0   27.0   38.0   33.0   93.0   20.0   67.0   30.0   46.0   54.0   61.0   91.0    4.0   46.0    7.0   20.0   35.0   53.0   22.0   30.0   64.0   51.0   55.0   33.0    7.0   86.0   11.0   95.0   25.0   86.0   87.0   62.0    1.0   47.0 
  83.0   41.0    5.0    7.0   70.0   40.0   48.0   42.0   73.0   97.0   48.0   23.0   70.0   56.0   65.0   93.0   38.0    8.0   56.0   42.0   17.0   16.0   90.0   14.0   14.0   50.0   99.0    2.0   58.0   95.0   79.0   39.0   97.0   74.0   34.0   83.0   30.0   48.0   57.0   95.0    1.0   19.0   65.0   11.0   15.0   20.0   69.0   10.0   15.0   10.0   95.0   69.0   96.0   48.0   41.0   21.0   59.0   72.0   84.0   99.0 
  60.0   64.0   49.0    1.0   42.0    2.0   31.0   79.0   62.0   46.0   77.0   82.0    7.0   58.0   49.0   29.0   11.0   77.0   16.0   63.0   75.0   18.0   93.0   82.0   60.0   82.0   37.0   86.0   47.0   94.0   20.0   47.0   67.0   55.0   66.0   94.0   97.0    9.0   57.0   23.0   30.0   42.0   11.0   15.0    5.0   79.0   28.0   87.0   16.0   23.0   98.0   44.0   83.0   92.0   89.0   71.0   94.0   91.0   96.0   22.0 
  68.0   94.0   80.0   48.0   79.0   91.0   22.0   85.0   69.0   90.0   25.0   86.0   33.0   89.0   68.0   88.0   93.0   54.0   72.0    3.0   35.0    4.0   63.0   63.0   29.0   45.0   12.0   91.0   61.0   49.0   91.0   31.0   40.0   70.0    0.0   15.0   15.0   14.0    7.0   69.0   73.0   43.0   64.0   74.0   37.0   25.0   37.0   61.0   62.0   37.0   10.0   54.0   10.0   96.0   93.0   58.0   39.0   47.0   26.0   87.0 
  38.0   89.0   69.0   27.0   71.0   58.0   32.0   31.0   76.0   47.0   28.0   18.0   46.0   23.0   53.0   80.0   65.0   33.0   19.0   17.0   39.0   52.0   78.0   89.0   57.0   95.0   60.0   51.0   65.0   10.0   32.0   38.0   57.0   24.0   77.0   37.0   85.0   73.0   87.0   13.0   98.0   87.0   83.0   13.0   80.0   57.0   44.0   36.0   28.0   59.0   64.0   70.0   33.0   53.0   18.0    0.0   88.0   52.0   58.0   83.0 
  61.0   17.0   12.0   69.0   42.0   27.0    3.0   62.0   63.0   63.0   68.0   23.0   71.0   67.0   55.0   66.0   54.0   96.0   44.0   50.0   60.0   81.0   63.0   60.0   59.0   75.0   46.0   81.0   46.0    7.0   34.0   66.0   90.0   19.0   20.0    1.0   27.0    1.0   38.0   59.0   97.0   19.0    0.0   52.0   22.0   39.0   67.0   76.0   32.0   41.0   74.0   44.0   27.0   30.0   90.0   23.0   96.0   36.0   32.0   57.0 
  63.0    2.0   36.0   53.0   79.0   40.0   25.0   87.0   27.0   43.0   49.0   78.0   55.0   81.0   20.0   95.0    3.0   90.0   65.0   65.0   11.0   32.0   95.0   16.0    7.0   79.0   49.0   47.0   53.0   11.0    3.0   10.0   67.0   34.0   49.0    8.0   14.0   18.0   46.0   23.0   56.0   50.0   29.0   53.0   86.0   11.0    4.0   71.0   18.0   69.0   95.0    0.0   53.0   90.0   70.0   15.0    6.0   68.0   30.0   53.0 
  49.0    8.0   10.0   72.0   92.0    5.0   76.0   32.0   71.0   89.0   17.0   12.0   13.0   81.0   75.0   38.0   73.0    1.0   96.0   32.0   52.0   12.0    6.0   61.0   97.0   99.0   97.0   13.0    7.0    5.0   94.0   26.0   22.0    5.0   22.0   59.0   14.0   19.0   68.0    8.0   69.0   75.0   30.0   57.0   59.0   16.0   69.0   90.0   12.0   47.0   45.0   28.0   77.0   26.0   56.0   23.0   79.0    1.0   61.0   88.0 
  44.0   10.0    7.0   59.0   28.0   50.0   20.0   62.0   86.0   41.0   67.0   82.0   58.0   26.0   84.0   45.0   27.0    4.0   50.0   22.0   73.0   77.0   74.0   28.0   45.0   50.0    2.0   90.0   50.0   13.0   40.0   79.0   63.0   80.0   95.0   17.0   52.0    8.0   43.0   49.0   28.0   75.0    5.0   85.0    5.0   34.0   46.0    8.0   90.0   29.0   97.0   58.0   80.0   89.0   88.0   73.0   86.0   80.0    6.0   13.0 
  99.0
 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2

